nmod:such_as
nmod:between
csubjpass
nmod:of
cop
nmod:with
nmod:by
nmod:off
nmod:despite
nmod:upon
conj:and
acl
nmod:through
dep
neg
det
nmod:agent
nmod:according_to
case
nmod:over
nmod:as
nmod:outside
det:predet
nmod:at
conj:but
compound:prt
nmod:poss
csubj
nsubjpass
nmod:npmod
nmod:onto
nmod:about
nmod:before
nmod:near
advcl:for
nmod:out_of
amod
nmod:without
nmod:from
nmod:within
nmod:in
nmod:during
advcl:based_on
dobj
nmod:till
nmod:in_front_of
acl:relcl
expl
nmod:because_of
aux
conj:or
xcomp
appos
nmod:against
nmod:among
advmod
nmod:under
ccomp
nmod:tmod
cc:preconj
nmod:following
nmod:since
root
nmod:to
nmod:like
advcl
nsubj
iobj
cc
nmod:including
nmod:alongside
nmod:into
nummod
advcl:against
nmod:across
nmod:around
nmod:close_to
nmod:excluding
auxpass
nmod
nmod:'
parataxis
nmod:for
compound
discourse
nmod:along
conj:nor
nmod:towards
nmod:after
mwe
nmod:on
mark
nmod:in_spite_of
advcl:on
61269
nmod:such_as
nmod:between
nmod:with
nmod:of
nmod:by
cop
advcl:till
conj
nmod:despite
conj:and
acl
nmod:through
dep
neg
det
nmod:but
advcl:to
nmod:agent
nmod:according_to
case
nmod:over
nmod:as
nmod:than
nmod:outside
nmod:at
det:predet
conj:but
nmod:poss
compound:prt
csubj
nsubjpass
nmod:npmod
nmod:about
acl:against
nmod:near
nmod:before
nmod:out_of
amod
nmod:without
nmod:from
nmod:within
nmod:amid
nmod:in
nmod:during
nmod:per
dobj
acl:in
nmod:in_front_of
acl:relcl
expl
nmod:because_of
aux
conj:or
xcomp
appos
nmod:against
nmod:among
advmod
nmod:under
ccomp
nmod:tmod
nmod:following
nmod:since
root
nmod:to
nmod:like
advcl
nsubj
iobj
cc
nmod:including
nmod:into
nummod
nmod:around
nmod:across
auxpass
nmod
nmod:based_on
nmod:'
parataxis
nmod:for
nmod:barring
compound
nmod:after
mwe
nmod:on
nmod:according
mark
72102
nmod:such_as
nmod:between
nmod:of
nmod:with
cop
nmod:by
nmod:despite
nmod:upon
acl
conj:and
nmod:through
dep
neg
det
nmod:agent
nmod:according_to
case
nmod:over
nmod:as
nmod:outside
nmod:at
conj:but
det:predet
nmod:poss
compound:prt
nmod:throughout
csubj
nmod:npmod
nsubjpass
nmod:about
nmod:inside
nmod:down
nmod:near
nmod:'s
nmod:before
nmod:unlike
amod
nmod:from
nmod:amid
nmod:within
nmod:in
nmod:during
nmod:per
dobj
nmod:till
nmod:in_front_of
expl
acl:relcl
aux
conj:or
appos
xcomp
nmod:against
nmod:among
advmod
nmod:under
advcl:as
ccomp
cc:preconj
nmod:tmod
nmod:beside
nmod:following
nmod:since
root
nmod:to
nmod:like
advcl
nsubj
nmod:past
iobj
cc
nmod:including
nmod:into
nummod
nmod:across
nmod:around
auxpass
nmod
parataxis
acl:of
nmod:for
compound
discourse
nmod:behind
nmod:towards
nmod:after
advcl:during
advcl:by
mwe
nmod:on
mark
nmod:aboard
74622
nmod:such_as
nmod:between
cop
nmod:of
nmod:with
nmod:by
nmod:off
nmod:despite
conj:and
acl
nmod:on_top_of
dep
advcl:across
neg
det
advcl:to
nmod:agent
case
nmod:over
nmod:outside
nmod:as
nmod:at
conj:but
det:predet
nmod:beyond
nmod:poss
compound:prt
csubj
nsubjpass
nmod:npmod
nmod:atop
nmod:about
nmod:inside
nmod:near
nmod:before
nmod:as_per
advcl:for
nmod:out_of
amod
nmod:from
nmod:amid
nmod:within
nmod:in
nmod:with_respect_to
nmod:during
nmod:per
dobj
nmod:till
nmod:besides
nmod:in_front_of
expl
acl:relcl
acl:to
aux
conj:or
xcomp
appos
nmod:against
nmod:among
advmod
nmod:under
ccomp
nmod:tmod
cc:preconj
advcl:at
nmod:opposite
nmod:following
nmod:since
root
nmod:to
nmod:until
nmod:like
advcl
nsubj
iobj
cc
nmod:including
nmod:into
nummod
nmod:across
nmod:around
nmod:close_to
auxpass
advcl:like
nmod
parataxis
